customer_id,RECENCY,FREQUENCY,MONETARY,r_score,f_score,m_score,r_rank,f_rank,m_rank,Segmentation
11584,326,1,19300,0.768959108,0.823977695,0.892286245,4,4,4,Lost Customers
33414,338,1,19300,0.784107807,0.823977695,0.892286245,4,4,4,Lost Customers
35647,339,1,19300,0.786710037,0.823977695,0.892286245,4,4,4,Lost Customers
37098,339,1,19300,0.786710037,0.823977695,0.892286245,4,4,4,Lost Customers
40115,339,1,19300,0.786710037,0.823977695,0.892286245,4,4,4,Lost Customers
35554,338,1,19300,0.784107807,0.823977695,0.892286245,4,4,4,Lost Customers
13603,338,1,19300,0.784107807,0.823977695,0.892286245,4,4,4,Lost Customers
11704,340,1,19300,0.792657993,0.823977695,0.892286245,4,4,4,Lost Customers
40289,340,1,19300,0.792657993,0.823977695,0.892286245,4,4,4,Lost Customers
32483,340,1,19300,0.792657993,0.823977695,0.892286245,4,4,4,Lost Customers
39845,340,1,19300,0.792657993,0.823977695,0.892286245,4,4,4,Lost Customers
22911,340,1,19300,0.792657993,0.823977695,0.892286245,4,4,4,Lost Customers
39399,340,1,19300,0.792657993,0.823977695,0.892286245,4,4,4,Lost Customers
38198,340,1,19300,0.792657993,0.823977695,0.892286245,4,4,4,Lost Customers
33975,334,1,19300,0.776858736,0.823977695,0.892286245,4,4,4,Lost Customers
33484,337,1,19300,0.782063197,0.823977695,0.892286245,4,4,4,Lost Customers
36896,336,1,19300,0.780390335,0.823977695,0.892286245,4,4,4,Lost Customers
36548,337,1,19300,0.782063197,0.823977695,0.892286245,4,4,4,Lost Customers
36972,340,1,19300,0.792657993,0.823977695,0.892286245,4,4,4,Lost Customers
31914,340,1,19300,0.792657993,0.823977695,0.892286245,4,4,4,Lost Customers
39342,340,1,19300,0.792657993,0.823977695,0.892286245,4,4,4,Lost Customers
37443,340,1,19300,0.792657993,0.823977695,0.892286245,4,4,4,Lost Customers
5627,340,1,19300,0.792657993,0.823977695,0.892286245,4,4,4,Lost Customers
39802,340,1,19300,0.792657993,0.823977695,0.892286245,4,4,4,Lost Customers
39590,340,1,19300,0.792657993,0.823977695,0.892286245,4,4,4,Lost Customers
20055,52,1,19300,0.526301115,0.823977695,0.892286245,3,4,4,Lost Customers
5488,78,1,19300,0.568680297,0.823977695,0.892286245,3,4,4,Lost Customers
48362,85,1,19300,0.584200743,0.823977695,0.892286245,3,4,4,Lost Customers
29862,126,1,19300,0.636895911,0.823977695,0.892286245,3,4,4,Lost Customers
49093,119,1,19300,0.631040892,0.823977695,0.892286245,3,4,4,Lost Customers
39445,131,1,19300,0.641449814,0.823977695,0.892286245,3,4,4,Lost Customers
51781,90,1,19300,0.594052045,0.823977695,0.892286245,3,4,4,Lost Customers
10816,149,1,19300,0.668959108,0.823977695,0.892286245,3,4,4,Lost Customers
36095,149,1,19300,0.668959108,0.823977695,0.892286245,3,4,4,Lost Customers
42095,149,1,19300,0.668959108,0.823977695,0.892286245,3,4,4,Lost Customers
24826,133,1,19300,0.642843866,0.823977695,0.892286245,3,4,4,Lost Customers
46300,145,1,19300,0.658271375,0.823977695,0.892286245,3,4,4,Lost Customers
52237,148,1,19300,0.664684015,0.823977695,0.892286245,3,4,4,Lost Customers
33265,276,1,19300,0.741821561,0.823977695,0.892286245,3,4,4,Lost Customers
33564,282,1,19300,0.744423792,0.823977695,0.892286245,3,4,4,Lost Customers
37309,35,1,19300,0.460037175,0.823977695,0.892286245,2,4,4,New Customers
37626,176,1,19300,0.698327138,0.823977695,0.892286245,3,4,4,Lost Customers
43190,34,1,19300,0.45232342,0.823977695,0.892286245,2,4,4,New Customers
56421,34,1,19300,0.45232342,0.823977695,0.892286245,2,4,4,New Customers
51579,7,2,19270,0.210966543,0.719795539,0.901394052,1,3,4,Potential Customers
37253,144,2,19210,0.657249071,0.719795539,0.901486989,3,3,4,Lost Customers
46276,203,2,19210,0.710130112,0.719795539,0.901486989,3,3,4,Lost Customers
37716,340,2,19210,0.792657993,0.719795539,0.901486989,4,3,4,Lost Customers
39606,150,2,19180,0.679275093,0.719795539,0.901765799,3,3,4,Lost Customers
40363,8,2,19130,0.232342007,0.719795539,0.901858736,1,3,4,Potential Customers
162,5,2,19120,0.163754647,0.719795539,0.901951673,1,3,4,Potential Customers
38627,340,2,19120,0.792657993,0.719795539,0.901951673,4,3,4,Lost Customers
35727,280,2,19120,0.743494424,0.719795539,0.901951673,3,3,4,Lost Customers
29030,433,2,19120,0.860873606,0.719795539,0.901951673,4,3,4,Lost Customers
46257,214,1,19120,0.715241636,0.823977695,0.901951673,3,4,4,Lost Customers
36991,207,1,19120,0.712360595,0.823977695,0.901951673,3,4,4,Lost Customers
424,340,1,19120,0.792657993,0.823977695,0.901951673,4,4,4,Lost Customers
32231,336,1,19120,0.780390335,0.823977695,0.901951673,4,4,4,Lost Customers
42077,320,1,19120,0.764962825,0.823977695,0.901951673,4,4,4,Lost Customers
38039,327,1,19120,0.769609665,0.823977695,0.901951673,4,4,4,Lost Customers
1040,163,1,19120,0.691078067,0.823977695,0.901951673,3,4,4,Lost Customers
1881,335,2,19110,0.778252788,0.719795539,0.902973978,4,3,4,Lost Customers
26917,4,2,19110,0.142750929,0.719795539,0.902973978,1,3,4,Potential Customers
42768,4,2,19110,0.142750929,0.719795539,0.902973978,1,3,4,Potential Customers
26823,0,2,19110,0,0.719795539,0.902973978,1,3,4,Potential Customers
38209,8,2,19100,0.232342007,0.719795539,0.903345725,1,3,4,Potential Customers
56397,21,1,19100,0.388289963,0.823977695,0.903345725,2,4,4,New Customers
40258,6,2,19100,0.184572491,0.719795539,0.903345725,1,3,4,Potential Customers
39135,340,2,19100,0.792657993,0.719795539,0.903345725,4,3,4,Lost Customers
22799,565,2,19100,0.914776952,0.719795539,0.903345725,4,3,4,Lost Customers
39285,297,1,19100,0.751022305,0.823977695,0.903345725,4,4,4,Lost Customers
31445,329,1,19100,0.771375465,0.823977695,0.903345725,4,4,4,Lost Customers
10391,319,1,19100,0.763847584,0.823977695,0.903345725,4,4,4,Lost Customers
39216,339,1,19100,0.786710037,0.823977695,0.903345725,4,4,4,Lost Customers
38885,327,1,19100,0.769609665,0.823977695,0.903345725,4,4,4,Lost Customers
39671,339,1,19100,0.786710037,0.823977695,0.903345725,4,4,4,Lost Customers
33251,339,1,19100,0.786710037,0.823977695,0.903345725,4,4,4,Lost Customers
36884,337,1,19100,0.782063197,0.823977695,0.903345725,4,4,4,Lost Customers
39804,339,1,19100,0.786710037,0.823977695,0.903345725,4,4,4,Lost Customers
24132,340,1,19100,0.792657993,0.823977695,0.903345725,4,4,4,Lost Customers
33005,364,1,19100,0.823048327,0.823977695,0.903345725,4,4,4,Lost Customers
34414,213,1,19100,0.714869888,0.823977695,0.903345725,3,4,4,Lost Customers
33598,2,2,19090,0.088197026,0.719795539,0.904925651,1,3,4,Potential Customers
37867,7,2,19080,0.210966543,0.719795539,0.905018587,1,3,4,Potential Customers
58577,0,2,19080,0,0.719795539,0.905018587,1,3,4,Potential Customers
34128,4,2,19080,0.142750929,0.719795539,0.905018587,1,3,4,Potential Customers
35346,6,2,19080,0.184572491,0.719795539,0.905018587,1,3,4,Potential Customers
41491,20,1,19080,0.378717472,0.823977695,0.905018587,2,4,4,New Customers
34641,10,1,19080,0.266914498,0.823977695,0.905018587,2,4,4,New Customers
48580,20,1,19080,0.378717472,0.823977695,0.905018587,2,4,4,New Customers
39151,306,2,19080,0.755111524,0.719795539,0.905018587,4,3,4,Lost Customers
46871,34,1,19080,0.45232342,0.823977695,0.905018587,2,4,4,New Customers
53943,29,1,19080,0.42936803,0.823977695,0.905018587,2,4,4,New Customers
36830,254,1,19080,0.733085502,0.823977695,0.905018587,3,4,4,Lost Customers
45630,146,1,19080,0.659479554,0.823977695,0.905018587,3,4,4,Lost Customers
32061,66,1,19080,0.547211896,0.823977695,0.905018587,3,4,4,Lost Customers
27447,345,1,19080,0.812081784,0.823977695,0.905018587,4,4,4,Lost Customers
36185,341,1,19080,0.807620818,0.823977695,0.905018587,4,4,4,Lost Customers
17633,682,1,19080,0.972211896,0.823977695,0.905018587,4,4,4,Lost Customers
3575,340,1,19080,0.792657993,0.823977695,0.905018587,4,4,4,Lost Customers
39276,340,1,19080,0.792657993,0.823977695,0.905018587,4,4,4,Lost Customers
8266,340,1,19080,0.792657993,0.823977695,0.905018587,4,4,4,Lost Customers
19166,443,1,19080,0.868215613,0.823977695,0.905018587,4,4,4,Lost Customers
39384,336,2,19070,0.780390335,0.719795539,0.906877323,4,3,4,Lost Customers
5406,340,2,19060,0.792657993,0.719795539,0.90697026,4,3,4,Lost Customers
30321,332,2,19060,0.773977695,0.719795539,0.90697026,4,3,4,Lost Customers
37278,332,2,19060,0.773977695,0.719795539,0.90697026,4,3,4,Lost Customers
33797,340,2,19060,0.792657993,0.719795539,0.90697026,4,3,4,Lost Customers
34004,340,2,19060,0.792657993,0.719795539,0.90697026,4,3,4,Lost Customers
9894,340,2,19060,0.792657993,0.719795539,0.90697026,4,3,4,Lost Customers
37658,335,1,19060,0.778252788,0.823977695,0.90697026,4,4,4,Lost Customers
38259,339,1,19060,0.786710037,0.823977695,0.90697026,4,4,4,Lost Customers
34269,338,1,19060,0.784107807,0.823977695,0.90697026,4,4,4,Lost Customers
38961,309,1,19060,0.757342007,0.823977695,0.90697026,4,4,4,Lost Customers
37737,340,1,19060,0.792657993,0.823977695,0.90697026,4,4,4,Lost Customers
33235,341,1,19060,0.807620818,0.823977695,0.90697026,4,4,4,Lost Customers
36959,341,1,19060,0.807620818,0.823977695,0.90697026,4,4,4,Lost Customers
36500,341,1,19060,0.807620818,0.823977695,0.90697026,4,4,4,Lost Customers
33595,362,1,19060,0.821840149,0.823977695,0.90697026,4,4,4,Lost Customers
38931,9,19,19000,0.24972119,0.27035316,0.908364312,1,2,4,Loyal Customers
56375,27,15,19000,0.42239777,0.310687732,0.908364312,2,2,4,Loyal Customers
39561,339,2,18900,0.786710037,0.719795539,0.908550186,4,3,4,Lost Customers
36902,303,1,18760,0.753252788,0.823977695,0.908643123,4,4,4,Lost Customers
33200,90,2,18750,0.594052045,0.719795539,0.908736059,3,3,4,Lost Customers
50486,105,2,18560,0.61394052,0.719795539,0.908828996,3,3,4,Lost Customers
33895,337,1,18500,0.782063197,0.823977695,0.908921933,4,4,4,Lost Customers
53990,78,1,18500,0.568680297,0.823977695,0.908921933,3,4,4,Lost Customers
1794,124,1,18500,0.634665428,0.823977695,0.908921933,3,4,4,Lost Customers
55510,5,2,18400,0.163754647,0.719795539,0.909200743,1,3,4,Potential Customers
36254,123,1,18000,0.633921933,0.823977695,0.90929368,3,4,4,Lost Customers
11306,35,1,18000,0.460037175,0.823977695,0.90929368,2,4,4,New Customers
49252,1,9,17550,0.050185874,0.405947955,0.909479554,1,2,4,Loyal Customers
52433,0,8,17000,0,0.426858736,0.909572491,1,2,4,Loyal Customers
59920,9,3,16000,0.24972119,0.647769517,0.909665428,1,3,4,Potential Customers
23125,1,12,16000,0.050185874,0.349907063,0.909665428,1,2,4,Loyal Customers
37140,6,16,16000,0.184572491,0.299814126,0.909665428,1,2,4,Loyal Customers
7161,0,16,16000,0,0.299814126,0.909665428,1,2,4,Loyal Customers
33216,7,7,15730,0.210966543,0.453345725,0.910037175,1,2,4,Loyal Customers
38261,10,7,15700,0.266914498,0.453345725,0.910130112,2,2,4,Loyal Customers
57279,43,1,15500,0.488475836,0.823977695,0.910223048,2,4,4,New Customers
57930,46,1,15000,0.500464684,0.823977695,0.910315985,3,4,4,Lost Customers
35332,3,3,15000,0.117193309,0.647769517,0.910315985,1,3,4,Potential Customers
53078,18,3,15000,0.356319703,0.647769517,0.910315985,2,3,4,New Customers
39983,77,2,15000,0.56598513,0.719795539,0.910315985,3,3,4,Lost Customers
42962,3,2,14730,0.117193309,0.719795539,0.910687732,1,3,4,Potential Customers
59074,10,2,14730,0.266914498,0.719795539,0.910687732,2,3,4,New Customers
40526,19,2,14700,0.364405204,0.719795539,0.910873606,2,3,4,New Customers
58658,34,2,14700,0.45232342,0.719795539,0.910873606,2,3,4,New Customers
58536,30,6,14700,0.433828996,0.486431227,0.910873606,2,2,4,Loyal Customers
38813,11,6,14650,0.282899628,0.486431227,0.911152416,2,2,4,Loyal Customers
41005,138,2,14650,0.649349442,0.719795539,0.911152416,3,3,4,Lost Customers
36710,149,2,14650,0.668959108,0.719795539,0.911152416,3,3,4,Lost Customers
17466,149,2,14650,0.668959108,0.719795539,0.911152416,3,3,4,Lost Customers
34234,7,2,14580,0.210966543,0.719795539,0.911524164,1,3,4,Potential Customers
49949,84,2,14560,0.580947955,0.719795539,0.9116171,3,3,4,Lost Customers
41935,31,2,14550,0.43866171,0.719795539,0.911710037,2,3,4,New Customers
27795,149,2,14550,0.668959108,0.719795539,0.911710037,3,3,4,Lost Customers
37735,133,2,14540,0.642843866,0.719795539,0.911895911,3,3,4,Lost Customers
59128,24,2,14540,0.408457249,0.719795539,0.911895911,2,3,4,New Customers
38852,149,2,14530,0.668959108,0.719795539,0.912081784,3,3,4,Lost Customers
39149,150,2,14530,0.679275093,0.719795539,0.912081784,3,3,4,Lost Customers
16074,15,3,14500,0.323327138,0.647769517,0.912267658,2,3,4,New Customers
60049,4,1,14300,0.142750929,0.823977695,0.912360595,1,4,4,New Customers
48819,113,2,14000,0.623605948,0.719795539,0.912453532,3,3,4,Lost Customers
15069,109,2,14000,0.61802974,0.719795539,0.912453532,3,3,4,Lost Customers
51447,8,2,14000,0.232342007,0.719795539,0.912453532,1,3,4,Potential Customers
55445,2,5,14000,0.088197026,0.528066914,0.912453532,1,3,4,Potential Customers
39501,11,14,14000,0.282899628,0.322026022,0.912453532,2,2,4,Loyal Customers
44820,9,10,14000,0.24972119,0.38429368,0.912453532,1,2,4,Loyal Customers
57952,27,10,14000,0.42239777,0.38429368,0.912453532,2,2,4,Loyal Customers
37847,339,1,14000,0.786710037,0.823977695,0.912453532,4,4,4,Lost Customers
38367,340,1,14000,0.792657993,0.823977695,0.912453532,4,4,4,Lost Customers
38665,340,1,14000,0.792657993,0.823977695,0.912453532,4,4,4,Lost Customers
34320,340,1,14000,0.792657993,0.823977695,0.912453532,4,4,4,Lost Customers
38007,340,1,14000,0.792657993,0.823977695,0.912453532,4,4,4,Lost Customers
36110,341,1,14000,0.807620818,0.823977695,0.912453532,4,4,4,Lost Customers
37467,19,5,13550,0.364405204,0.528066914,0.91366171,2,3,4,New Customers
48412,74,1,13500,0.561152416,0.823977695,0.913754647,3,4,4,Lost Customers
46129,36,9,13000,0.466821561,0.405947955,0.913847584,2,2,4,Loyal Customers
42876,9,4,13000,0.24972119,0.578624535,0.913847584,1,3,4,Potential Customers
275,18,13,13000,0.356319703,0.335130112,0.913847584,2,2,4,Loyal Customers
38120,50,4,12700,0.513104089,0.578624535,0.914126394,3,3,4,Lost Customers
41298,6,12,12000,0.184572491,0.349907063,0.914219331,1,2,4,Loyal Customers
47535,34,1,12000,0.45232342,0.823977695,0.914219331,2,4,4,New Customers
9161,20,3,11550,0.378717472,0.647769517,0.914405204,2,3,4,New Customers
39682,87,1,11200,0.588754647,0.823977695,0.914498141,3,4,4,Lost Customers
58930,13,7,11000,0.30232342,0.453345725,0.914591078,2,2,4,Loyal Customers
49764,46,7,11000,0.500464684,0.453345725,0.914591078,3,2,4,Potential Customers
40225,20,11,11000,0.378717472,0.367193309,0.914591078,2,2,4,Loyal Customers
32025,28,11,11000,0.425836431,0.367193309,0.914591078,2,2,4,Loyal Customers
39637,3,2,10730,0.117193309,0.719795539,0.914962825,1,3,4,Potential Customers
14427,51,2,10650,0.522490706,0.719795539,0.915055762,3,3,4,Lost Customers
40221,50,2,10560,0.513104089,0.719795539,0.915148699,3,3,4,Lost Customers
39134,59,2,10550,0.53866171,0.719795539,0.915241636,3,3,4,Lost Customers
13108,9,2,10540,0.24972119,0.719795539,0.915334572,1,3,4,Potential Customers
42823,4,1,10300,0.142750929,0.823977695,0.915427509,1,4,4,New Customers
47586,6,1,10300,0.184572491,0.823977695,0.915427509,1,4,4,New Customers
48378,3,1,10300,0.117193309,0.823977695,0.915427509,1,4,4,New Customers
38128,13,1,10300,0.30232342,0.823977695,0.915427509,2,4,4,New Customers
11905,22,1,10300,0.39739777,0.823977695,0.915427509,2,4,4,New Customers
57824,26,1,10300,0.419144981,0.823977695,0.915427509,2,4,4,New Customers
33872,89,1,10300,0.592007435,0.823977695,0.915427509,3,4,4,Lost Customers
33612,42,1,10300,0.485037175,0.823977695,0.915427509,2,4,4,New Customers
11933,183,1,10300,0.701022305,0.823977695,0.915427509,3,4,4,Lost Customers
37012,148,1,10300,0.664684015,0.823977695,0.915427509,3,4,4,Lost Customers
35938,149,1,10300,0.668959108,0.823977695,0.915427509,3,4,4,Lost Customers
37824,144,1,10300,0.657249071,0.823977695,0.915427509,3,4,4,Lost Customers
31204,166,1,10300,0.692565056,0.823977695,0.915427509,3,4,4,Lost Customers
1391,211,1,10100,0.71394052,0.823977695,0.916635688,3,4,4,Lost Customers
45797,55,1,10080,0.532156134,0.823977695,0.916728625,3,4,4,Lost Customers
45883,43,1,10000,0.488475836,0.823977695,0.916821561,2,4,4,New Customers
58078,43,1,10000,0.488475836,0.823977695,0.916821561,2,4,4,New Customers
1177,124,1,10000,0.634665428,0.823977695,0.916821561,3,4,4,Lost Customers
53199,135,1,10000,0.646375465,0.823977695,0.916821561,3,4,4,Lost Customers
35671,13,1,10000,0.30232342,0.823977695,0.916821561,2,4,4,New Customers
59912,9,1,10000,0.24972119,0.823977695,0.916821561,1,4,4,New Customers
39653,3,1,10000,0.117193309,0.823977695,0.916821561,1,4,4,New Customers
60191,2,1,10000,0.088197026,0.823977695,0.916821561,1,4,4,New Customers
60269,5,1,10000,0.163754647,0.823977695,0.916821561,1,4,4,New Customers
60275,5,1,10000,0.163754647,0.823977695,0.916821561,1,4,4,New Customers
60157,6,1,10000,0.184572491,0.823977695,0.916821561,1,4,4,New Customers
38723,6,1,10000,0.184572491,0.823977695,0.916821561,1,4,4,New Customers
54971,6,1,10000,0.184572491,0.823977695,0.916821561,1,4,4,New Customers
51622,6,1,10000,0.184572491,0.823977695,0.916821561,1,4,4,New Customers
56022,6,1,10000,0.184572491,0.823977695,0.916821561,1,4,4,New Customers
44572,0,1,10000,0,0.823977695,0.916821561,1,4,4,New Customers
48477,2,1,10000,0.088197026,0.823977695,0.916821561,1,4,4,New Customers
60068,7,1,10000,0.210966543,0.823977695,0.916821561,1,4,4,New Customers
52136,7,1,10000,0.210966543,0.823977695,0.916821561,1,4,4,New Customers
12120,21,2,10000,0.388289963,0.719795539,0.916821561,2,3,4,New Customers
51077,1,2,10000,0.050185874,0.719795539,0.916821561,1,3,4,Potential Customers
48698,32,2,10000,0.443494424,0.719795539,0.916821561,2,3,4,New Customers
54377,68,2,10000,0.549814126,0.719795539,0.916821561,3,3,4,Lost Customers
22257,150,2,10000,0.679275093,0.719795539,0.916821561,3,3,4,Lost Customers
49192,149,2,10000,0.668959108,0.719795539,0.916821561,3,3,4,Lost Customers
34115,158,2,10000,0.688754647,0.719795539,0.916821561,3,3,4,Lost Customers
31316,150,2,10000,0.679275093,0.719795539,0.916821561,3,3,4,Lost Customers
49212,150,2,10000,0.679275093,0.719795539,0.916821561,3,3,4,Lost Customers
24794,504,2,10000,0.893959108,0.719795539,0.916821561,4,3,4,Lost Customers
53689,32,6,10000,0.443494424,0.486431227,0.916821561,2,2,4,Loyal Customers
51874,44,6,10000,0.492193309,0.486431227,0.916821561,2,2,4,Loyal Customers
39978,43,6,10000,0.488475836,0.486431227,0.916821561,2,2,4,Loyal Customers
45563,46,6,10000,0.500464684,0.486431227,0.916821561,3,2,4,Potential Customers
40629,66,2,9825,0.547211896,0.719795539,0.919888476,3,3,4,Lost Customers
16903,692,1,9800,0.980297398,0.823977695,0.919981413,4,4,4,Lost Customers
16730,695,1,9800,0.981412639,0.823977695,0.919981413,4,4,4,Lost Customers
15990,707,1,9800,0.988104089,0.823977695,0.919981413,4,4,4,Lost Customers
16052,706,1,9800,0.987453532,0.823977695,0.919981413,4,4,4,Lost Customers
15704,711,1,9800,0.989962825,0.823977695,0.919981413,4,4,4,Lost Customers
15436,714,1,9800,0.991728625,0.823977695,0.919981413,4,4,4,Lost Customers
15465,714,1,9800,0.991728625,0.823977695,0.919981413,4,4,4,Lost Customers
15201,718,1,9800,0.993680297,0.823977695,0.919981413,4,4,4,Lost Customers
15145,719,1,9800,0.994516729,0.823977695,0.919981413,4,4,4,Lost Customers
13428,689,1,9800,0.978624535,0.823977695,0.919981413,4,4,4,Lost Customers
15597,712,1,9800,0.990799257,0.823977695,0.919981413,4,4,4,Lost Customers
17874,680,1,9800,0.969516729,0.823977695,0.919981413,4,4,4,Lost Customers
16598,697,1,9800,0.982249071,0.823977695,0.919981413,4,4,4,Lost Customers
16599,698,1,9800,0.982434944,0.823977695,0.919981413,4,4,4,Lost Customers
14496,727,1,9800,0.999070632,0.823977695,0.919981413,4,4,4,Lost Customers
13638,728,1,9800,0.999535316,0.823977695,0.919981413,4,4,4,Lost Customers
16173,705,1,9800,0.986802974,0.823977695,0.919981413,4,4,4,Lost Customers
15949,708,1,9800,0.988568773,0.823977695,0.919981413,4,4,4,Lost Customers
15025,721,1,9800,0.996189591,0.823977695,0.919981413,4,4,4,Lost Customers
15048,720,1,9800,0.995260223,0.823977695,0.919981413,4,4,4,Lost Customers
15072,720,1,9800,0.995260223,0.823977695,0.919981413,4,4,4,Lost Customers
9891,722,1,9800,0.996375465,0.823977695,0.919981413,4,4,4,Lost Customers
19350,663,1,9800,0.952230483,0.823977695,0.919981413,4,4,4,Lost Customers
19373,663,1,9800,0.952230483,0.823977695,0.919981413,4,4,4,Lost Customers
19313,664,1,9800,0.95260223,0.823977695,0.919981413,4,4,4,Lost Customers
20318,647,1,9800,0.941356877,0.823977695,0.919981413,4,4,4,Lost Customers
19938,653,1,9800,0.944888476,0.823977695,0.919981413,4,4,4,Lost Customers
19808,654,1,9800,0.946003717,0.823977695,0.919981413,4,4,4,Lost Customers
20079,652,1,9800,0.943773234,0.823977695,0.919981413,4,4,4,Lost Customers
20071,652,1,9800,0.943773234,0.823977695,0.919981413,4,4,4,Lost Customers
18577,675,1,9800,0.962546468,0.823977695,0.919981413,4,4,4,Lost Customers
18156,678,1,9800,0.967007435,0.823977695,0.919981413,4,4,4,Lost Customers
19048,671,1,9800,0.95464684,0.823977695,0.919981413,4,4,4,Lost Customers
19092,670,1,9800,0.954089219,0.823977695,0.919981413,4,4,4,Lost Customers
39886,8,1,9730,0.232342007,0.823977695,0.923141264,1,4,4,New Customers
46147,8,1,9730,0.232342007,0.823977695,0.923141264,1,4,4,New Customers
50016,7,1,9730,0.210966543,0.823977695,0.923141264,1,4,4,New Customers
31871,7,1,9730,0.210966543,0.823977695,0.923141264,1,4,4,New Customers
36720,7,1,9730,0.210966543,0.823977695,0.923141264,1,4,4,New Customers
49020,0,1,9730,0,0.823977695,0.923141264,1,4,4,New Customers
60298,4,1,9730,0.142750929,0.823977695,0.923141264,1,4,4,New Customers
51257,1,1,9730,0.050185874,0.823977695,0.923141264,1,4,4,New Customers
39949,1,1,9730,0.050185874,0.823977695,0.923141264,1,4,4,New Customers
44395,1,1,9730,0.050185874,0.823977695,0.923141264,1,4,4,New Customers
20230,6,1,9730,0.184572491,0.823977695,0.923141264,1,4,4,New Customers
60164,6,1,9730,0.184572491,0.823977695,0.923141264,1,4,4,New Customers
39945,6,1,9730,0.184572491,0.823977695,0.923141264,1,4,4,New Customers
60214,6,1,9730,0.184572491,0.823977695,0.923141264,1,4,4,New Customers
24914,6,1,9730,0.184572491,0.823977695,0.923141264,1,4,4,New Customers
38414,7,1,9730,0.210966543,0.823977695,0.923141264,1,4,4,New Customers
41660,7,1,9730,0.210966543,0.823977695,0.923141264,1,4,4,New Customers
42940,5,1,9730,0.163754647,0.823977695,0.923141264,1,4,4,New Customers
45002,6,1,9730,0.184572491,0.823977695,0.923141264,1,4,4,New Customers
49772,5,1,9730,0.163754647,0.823977695,0.923141264,1,4,4,New Customers
48993,5,1,9730,0.163754647,0.823977695,0.923141264,1,4,4,New Customers
60178,5,1,9730,0.163754647,0.823977695,0.923141264,1,4,4,New Customers
31806,5,1,9730,0.163754647,0.823977695,0.923141264,1,4,4,New Customers
46127,7,1,9730,0.210966543,0.823977695,0.923141264,1,4,4,New Customers
4624,7,1,9730,0.210966543,0.823977695,0.923141264,1,4,4,New Customers
44707,7,1,9730,0.210966543,0.823977695,0.923141264,1,4,4,New Customers
38834,7,1,9730,0.210966543,0.823977695,0.923141264,1,4,4,New Customers
12955,10,1,9730,0.266914498,0.823977695,0.923141264,2,4,4,New Customers
54509,8,1,9730,0.232342007,0.823977695,0.923141264,1,4,4,New Customers
42380,9,1,9730,0.24972119,0.823977695,0.923141264,1,4,4,New Customers
3600,8,1,9730,0.232342007,0.823977695,0.923141264,1,4,4,New Customers
14773,8,1,9730,0.232342007,0.823977695,0.923141264,1,4,4,New Customers
59600,15,1,9730,0.323327138,0.823977695,0.923141264,2,4,4,New Customers
52442,16,1,9730,0.33401487,0.823977695,0.923141264,2,4,4,New Customers
27452,25,1,9700,0.414962825,0.823977695,0.926301115,2,4,4,New Customers
46280,35,1,9700,0.460037175,0.823977695,0.926301115,2,4,4,New Customers
57971,35,1,9700,0.460037175,0.823977695,0.926301115,2,4,4,New Customers
44769,35,1,9700,0.460037175,0.823977695,0.926301115,2,4,4,New Customers
25986,35,1,9700,0.460037175,0.823977695,0.926301115,2,4,4,New Customers
11336,89,1,9700,0.592007435,0.823977695,0.926301115,3,4,4,Lost Customers
51098,88,1,9700,0.590799257,0.823977695,0.926301115,3,4,4,Lost Customers
37545,90,1,9700,0.594052045,0.823977695,0.926301115,3,4,4,Lost Customers
37234,91,1,9700,0.597118959,0.823977695,0.926301115,3,4,4,Lost Customers
37542,41,1,9700,0.481133829,0.823977695,0.926301115,2,4,4,New Customers
39202,49,1,9700,0.508921933,0.823977695,0.926301115,3,4,4,Lost Customers
16712,69,1,9700,0.551765799,0.823977695,0.926301115,3,4,4,Lost Customers
14406,84,1,9700,0.580947955,0.823977695,0.926301115,3,4,4,Lost Customers
51692,84,1,9700,0.580947955,0.823977695,0.926301115,3,4,4,Lost Customers
32576,87,1,9700,0.588754647,0.823977695,0.926301115,3,4,4,Lost Customers
38859,87,1,9700,0.588754647,0.823977695,0.926301115,3,4,4,Lost Customers
27713,82,1,9700,0.576301115,0.823977695,0.926301115,3,4,4,Lost Customers
32519,83,1,9700,0.578252788,0.823977695,0.926301115,3,4,4,Lost Customers
33172,364,1,9680,0.823048327,0.823977695,0.927973978,4,4,4,Lost Customers
33239,364,1,9680,0.823048327,0.823977695,0.927973978,4,4,4,Lost Customers
32754,364,1,9680,0.823048327,0.823977695,0.927973978,4,4,4,Lost Customers
31185,386,1,9680,0.838197026,0.823977695,0.927973978,4,4,4,Lost Customers
31173,386,1,9680,0.838197026,0.823977695,0.927973978,4,4,4,Lost Customers
31135,386,1,9680,0.838197026,0.823977695,0.927973978,4,4,4,Lost Customers
31401,379,1,9680,0.833921933,0.823977695,0.927973978,4,4,4,Lost Customers
31164,386,1,9680,0.838197026,0.823977695,0.927973978,4,4,4,Lost Customers
31138,386,1,9680,0.838197026,0.823977695,0.927973978,4,4,4,Lost Customers
31111,387,1,9680,0.83894052,0.823977695,0.927973978,4,4,4,Lost Customers
31473,378,1,9680,0.832342007,0.823977695,0.927973978,4,4,4,Lost Customers
31661,378,1,9680,0.832342007,0.823977695,0.927973978,4,4,4,Lost Customers
31446,378,1,9680,0.832342007,0.823977695,0.927973978,4,4,4,Lost Customers
31293,378,1,9680,0.832342007,0.823977695,0.927973978,4,4,4,Lost Customers
